Order_ID,Customer_ID,Order_Date,Required_Delivery_Date,Actual_Delivery_Date,Delay_Days,Shipping_Cost,Contract_Grace_Period_Days,Warehouse_Location,Distance_to_Warehouse_km,Is_Complained,Complaint_Reason
ORD-102566,B2B-12689,2026-02-10 22:09:57,2026-02-22 22:09:57,2026-02-22 22:09:57,0,57.14,7,Melbourne,125.28,0.0,
ORD-102567,B2B-73790,2025-09-23 14:16:28,2025-10-03 14:16:28,2025-10-04 14:16:28,1,61.24,3,Melbourne,354.4,0.0,
ORD-102568,B2B-55207,2026-03-10 04:46:10,2026-03-21 04:46:10,2026-03-19 04:46:10,-2,48.42,3,Brisbane,245.68,0.0,
ORD-102569,B2B-39956,2025-12-15 20:38:00,2025-12-27 20:38:00,2025-12-31 20:38:00,4,69.23,3,Brisbane,298.72,0.0,
ORD-102570,B2B-41869,2026-07-11 03:36:17,2026-07-18 03:36:17,2026-07-18 03:36:17,0,87.19,7,Brisbane,608.63,0.0,
ORD-102571,B2B-79642,2025-09-30 17:26:58,2025-10-11 17:26:58,2025-10-11 17:26:58,0,77.71,3,Melbourne,606.95,0.0,
ORD-102572,B2B-46396,2026-02-06 07:24:15,2026-02-20 07:24:15,2026-02-19 07:24:15,-1,53.15,7,Adelaide,251.37,0.0,
ORD-102573,B2B-33181,2026-07-15 15:13:45,2026-07-24 15:13:45,2026-07-22 15:13:45,-2,83.33,3,Adelaide,257.39,0.0,
ORD-102574,B2B-18191,2026-03-20 23:57:49,2026-03-30 23:57:49,2026-03-30 23:57:49,0,68.99,3,Adelaide,239.43,0.0,
ORD-102575,B2B-1575,2025-12-09 00:03:23,2025-12-20 00:03:23,2025-12-20 00:03:23,0,67.83,3,Adelaide,313.76,0.0,
ORD-102576,B2B-2144,2026-02-07 11:56:44,2026-02-18 11:56:44,2026-02-18 11:56:44,0,62.54,7,Brisbane,421.59,0.0,
ORD-102577,B2B-88726,2026-06-27 03:56:42,2026-07-10 03:56:42,2026-07-10 03:56:42,0,64.46,3,Adelaide,442.26,0.0,
ORD-102578,B2B-53585,2026-02-10 05:12:11,2026-02-19 05:12:11,2026-02-22 05:12:11,3,67.84,7,Adelaide,277.3,0.0,
ORD-102579,B2B-35219,2025-11-13 05:24:57,2025-11-21 05:24:57,2025-11-20 05:24:57,-1,56.34,3,Adelaide,290.88,0.0,
ORD-102580,B2B-9933,2026-01-11 12:38:24,2026-01-25 12:38:24,2026-01-24 12:38:24,-1,46.4,7,Adelaide,318.11,0.0,
ORD-102581,B2B-84982,2026-01-10 10:45:39,2026-01-19 10:45:39,2026-01-16 10:45:39,-3,66.71,3,Adelaide,168.92,0.0,
ORD-102582,B2B-10435,2025-09-23 01:35:42,2025-10-04 01:35:42,2025-10-04 01:35:42,0,54.52,3,Melbourne,145.35,0.0,
ORD-102583,B2B-33181,2026-01-08 09:00:37,2026-01-21 09:00:37,2026-01-19 09:00:37,-2,69.3,3,Adelaide,257.39,0.0,
ORD-102584,B2B-43323,2025-09-30 02:01:05,2025-10-12 02:01:05,2025-10-13 02:01:05,1,65.82,7,Melbourne,593.06,0.0,
ORD-102585,B2B-40012,2025-10-07 22:43:53,2025-10-16 22:43:53,2025-10-16 22:43:53,0,55.3,7,Adelaide,70.68,0.0,
ORD-102586,B2B-51091,2026-01-20 16:00:39,2026-02-03 16:00:39,2026-01-26 16:00:39,-8,89.58,3,Melbourne,632.83,0.0,
ORD-102587,B2B-68135,2026-04-07 06:14:44,2026-04-16 06:14:44,2026-04-14 06:14:44,-2,107.76,7,Brisbane,706.94,0.0,
ORD-102588,B2B-97179,2026-06-15 13:33:31,2026-06-24 13:33:31,2026-06-24 13:33:31,0,84.05,3,Melbourne,566.59,0.0,
ORD-102589,B2B-54971,2025-11-19 20:35:58,2025-12-02 20:35:58,2025-12-02 20:35:58,0,60.83,7,Brisbane,147.06,0.0,
ORD-102590,B2B-5625,2026-05-20 03:53:25,2026-05-29 03:53:25,2026-05-28 03:53:25,-1,88.88,3,Brisbane,674.77,0.0,
ORD-102591,B2B-34548,2026-06-09 22:48:24,2026-06-17 22:48:24,2026-06-16 22:48:24,-1,77.85,7,Melbourne,666.29,0.0,
ORD-102592,B2B-16506,2026-04-02 18:08:39,2026-04-11 18:08:39,2026-04-08 18:08:39,-3,55.56,3,Brisbane,422.23,0.0,
ORD-102593,B2B-84509,2025-11-17 13:29:06,2025-11-27 13:29:06,2025-11-29 13:29:06,2,67.86,3,Brisbane,417.09,0.0,
ORD-102594,B2B-68212,2025-12-13 02:47:00,2025-12-22 02:47:00,2025-12-22 02:47:00,0,49.07,3,Adelaide,41.47,0.0,
ORD-102595,B2B-67196,2026-03-02 19:12:05,2026-03-13 19:12:05,2026-03-14 19:12:05,1,44.86,7,Brisbane,206.28,0.0,
ORD-102596,B2B-39082,2025-11-22 03:25:44,2025-12-02 03:25:44,2025-12-02 03:25:44,0,66.7,3,Melbourne,287.99,0.0,
ORD-102597,B2B-28699,2025-08-23 00:29:07,2025-08-31 00:29:07,2025-08-31 00:29:07,0,78.64,7,Perth,276.96,0.0,
ORD-102598,B2B-11848,2026-04-06 22:21:22,2026-04-15 22:21:22,2026-04-12 22:21:22,-3,68.78,3,Melbourne,509.37,0.0,
ORD-102599,B2B-76315,2026-01-27 09:06:59,2026-02-08 09:06:59,2026-02-09 09:06:59,1,80.36,3,Melbourne,617.5,0.0,
ORD-102600,B2B-52738,2026-02-15 19:01:19,2026-02-22 19:01:19,2026-02-25 19:01:19,3,84.95,3,Brisbane,826.49,1.0,Late Delivery
ORD-102601,B2B-93002,2026-01-25 13:09:45,2026-02-04 13:09:45,2026-02-04 13:09:45,0,69.1,3,Brisbane,216.77,0.0,
ORD-102602,B2B-76411,2026-03-04 14:40:23,2026-03-13 14:40:23,2026-03-10 14:40:23,-3,88.47,3,Melbourne,806.71,0.0,
ORD-102603,B2B-19214,2026-02-10 05:37:02,2026-02-18 05:37:02,2026-02-23 05:37:02,5,88.75,7,Melbourne,863.96,0.0,
ORD-102604,B2B-77562,2025-08-16 21:23:32,2025-08-28 21:23:32,2025-08-26 21:23:32,-2,69.46,7,Perth,194.73,0.0,
ORD-102605,B2B-91629,2026-05-15 04:14:08,2026-05-26 04:14:08,2026-05-26 04:14:08,0,62.16,3,Adelaide,222.93,0.0,
ORD-102606,B2B-11521,2026-04-29 10:08:06,2026-05-10 10:08:06,2026-05-10 10:08:06,0,41.07,3,Perth,26.15,0.0,
ORD-102607,B2B-82861,2026-07-22 05:42:57,2026-08-03 05:42:57,2026-08-02 05:42:57,-1,71.49,7,Brisbane,269.58,0.0,
ORD-102608,B2B-34949,2026-07-02 12:52:25,2026-07-10 12:52:25,2026-07-08 12:52:25,-2,76.69,3,Adelaide,297.34,0.0,
ORD-102609,B2B-29290,2025-11-16 05:06:44,2025-11-30 05:06:44,2025-11-30 05:06:44,0,75.43,7,Melbourne,739.67,0.0,
ORD-102610,B2B-83562,2026-07-07 01:23:26,2026-07-14 01:23:26,2026-07-16 01:23:26,2,58.75,7,Brisbane,229.29,1.0,Late Delivery
ORD-102611,B2B-6404,2025-09-04 08:12:28,2025-09-12 08:12:28,2025-09-13 08:12:28,1,73.66,3,Brisbane,732.93,0.0,
ORD-102612,B2B-90320,2026-04-25 03:01:54,2026-05-02 03:01:54,2026-05-01 03:01:54,-1,73.44,7,Brisbane,519.08,0.0,
ORD-102613,B2B-5107,2026-03-29 21:23:34,2026-04-10 21:23:34,2026-04-07 21:23:34,-3,68.71,7,Brisbane,521.23,0.0,
ORD-102614,B2B-21723,2025-08-26 05:44:47,2025-09-02 05:44:47,2025-09-05 05:44:47,3,49.94,7,Perth,128.61,0.0,
ORD-102615,B2B-33897,2025-12-28 15:58:32,2026-01-06 15:58:32,2026-01-04 15:58:32,-2,86.6,7,Melbourne,555.88,0.0,
ORD-102616,B2B-38398,2026-04-24 18:24:24,2026-05-03 18:24:24,2026-05-07 18:24:24,4,81.66,3,Brisbane,610.12,1.0,Late Delivery
ORD-102617,B2B-79028,2026-01-28 22:25:54,2026-02-11 22:25:54,2026-02-12 22:25:54,1,66.55,3,Adelaide,466.94,0.0,
ORD-102618,B2B-5107,2026-04-14 18:46:17,2026-04-25 18:46:17,2026-04-22 18:46:17,-3,74.95,7,Brisbane,521.23,0.0,
ORD-102619,B2B-92314,2026-01-10 10:03:03,2026-01-17 10:03:03,2026-01-17 10:03:03,0,59.93,3,Adelaide,119.55,0.0,
ORD-102620,B2B-62271,2025-10-02 03:49:44,2025-10-09 03:49:44,2025-10-05 03:49:44,-4,99.85,7,Melbourne,288.22,0.0,
ORD-102621,B2B-88555,2025-12-13 18:33:29,2025-12-27 18:33:29,2025-12-28 18:33:29,1,80.99,3,Brisbane,560.64,0.0,
ORD-102622,B2B-16966,2025-11-03 17:01:49,2025-11-15 17:01:49,2025-11-12 17:01:49,-3,64.09,3,Melbourne,232.76,0.0,
ORD-102623,B2B-12689,2025-09-28 04:30:28,2025-10-05 04:30:28,2025-10-07 04:30:28,2,55.66,7,Melbourne,125.28,0.0,
ORD-102624,B2B-77067,2025-10-04 14:43:04,2025-10-17 14:43:04,2025-10-17 14:43:04,0,65.64,7,Melbourne,322.91,0.0,
ORD-102625,B2B-9376,2026-07-22 20:30:56,2026-07-30 20:30:56,2026-07-30 20:30:56,0,42.81,3,Perth,81.95,0.0,
ORD-102626,B2B-54897,2026-04-29 20:37:44,2026-05-06 20:37:44,2026-05-06 20:37:44,0,64.03,3,Melbourne,287.59,0.0,
ORD-102627,B2B-75357,2026-05-17 08:35:02,2026-05-31 08:35:02,2026-05-27 08:35:02,-4,68.49,3,Perth,507.79,0.0,
ORD-102628,B2B-70481,2026-02-16 13:38:58,2026-02-27 13:38:58,2026-02-27 13:38:58,0,83.57,7,Melbourne,569.0,0.0,
ORD-102629,B2B-26477,2025-10-24 05:19:37,2025-11-07 05:19:37,2025-11-04 05:19:37,-3,74.9,3,Melbourne,267.63,0.0,
ORD-102630,B2B-5941,2025-11-28 18:08:58,2025-12-11 18:08:58,2025-12-09 18:08:58,-2,81.26,3,Melbourne,491.49,1.0,Quality Issue
ORD-102631,B2B-99480,2025-11-05 15:40:50,2025-11-14 15:40:50,2025-11-13 15:40:50,-1,78.16,3,Perth,448.58,0.0,
ORD-102632,B2B-77067,2026-06-29 11:30:56,2026-07-06 11:30:56,2026-07-05 11:30:56,-1,77.47,7,Melbourne,322.91,0.0,
ORD-102633,B2B-72918,2025-11-15 23:35:08,2025-11-28 23:35:08,2025-11-25 23:35:08,-3,53.66,3,Brisbane,181.99,0.0,
ORD-102634,B2B-52738,2025-10-12 04:51:02,2025-10-21 04:51:02,2025-10-24 04:51:02,3,92.39,3,Brisbane,826.49,0.0,
ORD-102635,B2B-70481,2026-07-11 07:45:06,2026-07-21 07:45:06,2026-07-22 07:45:06,1,62.97,7,Melbourne,569.0,0.0,
ORD-102636,B2B-16185,2026-06-08 00:50:26,2026-06-19 00:50:26,2026-06-21 00:50:26,2,66.48,3,Melbourne,106.42,0.0,
ORD-102637,B2B-58497,2026-03-20 13:09:52,2026-03-28 13:09:52,2026-03-28 13:09:52,0,62.38,3,Adelaide,185.01,1.0,Quality Issue
ORD-102638,B2B-84961,2026-02-16 04:53:47,2026-02-26 04:53:47,2026-02-26 04:53:47,0,77.65,7,Melbourne,445.61,0.0,
ORD-102639,B2B-33006,2026-04-18 23:05:53,2026-04-30 23:05:53,2026-05-04 23:05:53,4,60.51,3,Brisbane,288.71,1.0,Late Delivery
ORD-102640,B2B-44050,2025-08-08 09:13:19,2025-08-17 09:13:19,2025-08-17 09:13:19,0,41.27,3,Adelaide,232.02,0.0,
ORD-102641,B2B-49876,2026-05-31 03:44:52,2026-06-12 03:44:52,2026-06-11 03:44:52,-1,57.84,3,Adelaide,216.16,0.0,
ORD-102642,B2B-93833,2025-12-20 03:21:35,2025-12-27 03:21:35,2025-12-29 03:21:35,2,33.33,3,Brisbane,418.51,0.0,
ORD-102643,B2B-33392,2026-04-01 18:29:37,2026-04-10 18:29:37,2026-04-08 18:29:37,-2,42.07,7,Adelaide,172.39,0.0,
ORD-102644,B2B-6304,2025-08-17 02:40:15,2025-08-27 02:40:15,2025-08-30 02:40:15,3,60.13,3,Brisbane,299.5,0.0,
ORD-102645,B2B-75752,2026-06-09 14:29:48,2026-06-22 14:29:48,2026-06-22 14:29:48,0,78.32,3,Brisbane,434.83,0.0,
ORD-102646,B2B-49044,2026-03-22 20:34:36,2026-04-02 20:34:36,2026-04-06 20:34:36,4,83.44,7,Brisbane,662.08,0.0,
ORD-102647,B2B-47208,2026-02-20 02:59:56,2026-02-27 02:59:56,2026-02-24 02:59:56,-3,66.45,3,Melbourne,563.28,0.0,
ORD-102648,B2B-72474,2026-01-30 22:06:12,2026-02-13 22:06:12,2026-02-15 22:06:12,2,84.01,7,Melbourne,663.97,0.0,
ORD-102649,B2B-70994,2026-02-15 13:57:24,2026-02-25 13:57:24,2026-02-24 13:57:24,-1,76.87,7,Melbourne,301.53,0.0,
ORD-102650,B2B-97922,2026-03-08 01:13:44,2026-03-20 01:13:44,2026-03-24 01:13:44,4,78.8,7,Brisbane,843.37,0.0,
ORD-102651,B2B-3443,2025-09-24 04:50:31,2025-10-04 04:50:31,2025-10-03 04:50:31,-1,73.31,3,Adelaide,221.32,0.0,
ORD-102652,B2B-1715,2026-04-20 01:40:11,2026-04-30 01:40:11,2026-04-26 01:40:11,-4,62.51,7,Melbourne,321.45,0.0,
ORD-102653,B2B-97673,2026-03-28 19:12:44,2026-04-11 19:12:44,2026-04-12 19:12:44,1,94.02,3,Melbourne,665.56,1.0,Late Delivery
ORD-102654,B2B-30067,2025-12-09 01:51:08,2025-12-22 01:51:08,2025-12-22 01:51:08,0,72.67,7,Brisbane,209.94,0.0,
ORD-102655,B2B-25910,2026-07-09 11:24:07,2026-07-22 11:24:07,2026-07-19 11:24:07,-3,58.93,3,Melbourne,151.59,0.0,
ORD-102656,B2B-96173,2025-10-31 23:47:51,2025-11-11 23:47:51,2025-11-07 23:47:51,-4,71.59,3,Melbourne,452.85,0.0,
ORD-102657,B2B-6492,2026-04-23 19:11:21,2026-04-30 19:11:21,2026-04-29 19:11:21,-1,63.94,3,Brisbane,348.96,0.0,
ORD-102658,B2B-16506,2026-03-27 11:51:05,2026-04-08 11:51:05,2026-04-11 11:51:05,3,53.89,3,Brisbane,422.23,0.0,
ORD-102659,B2B-5625,2026-01-22 16:51:53,2026-02-04 16:51:53,2026-02-05 16:51:53,1,85.21,3,Brisbane,674.77,0.0,
ORD-102660,B2B-79534,2025-08-26 03:17:55,2025-09-08 03:17:55,2025-09-07 03:17:55,-1,76.29,3,Melbourne,248.84,0.0,
ORD-102661,B2B-2258,2026-04-21 13:08:54,2026-04-30 13:08:54,2026-04-30 13:08:54,0,72.74,3,Brisbane,331.68,0.0,
ORD-102662,B2B-28120,2025-09-01 19:26:26,2025-09-13 19:26:26,2025-09-17 19:26:26,4,31.7,3,Perth,444.72,1.0,Late Delivery
ORD-102663,B2B-72214,2025-10-10 06:19:35,2025-10-23 06:19:35,2025-10-26 06:19:35,3,52.74,3,Melbourne,211.97,0.0,
ORD-102664,B2B-54971,2025-12-28 00:04:52,2026-01-10 00:04:52,2026-01-09 00:04:52,-1,45.51,7,Brisbane,147.06,0.0,
ORD-102665,B2B-10589,2025-08-01 02:59:55,2025-08-10 02:59:55,2025-08-10 02:59:55,0,80.27,7,Adelaide,206.53,0.0,
ORD-102666,B2B-77067,2026-05-11 03:56:13,2026-05-23 03:56:13,2026-05-21 03:56:13,-2,56.16,7,Melbourne,322.91,1.0,Packaging Damage
ORD-102667,B2B-92368,2026-05-08 00:22:21,2026-05-22 00:22:21,2026-05-22 00:22:21,0,70.06,3,Brisbane,113.13,0.0,
ORD-102668,B2B-24909,2026-04-30 02:10:43,2026-05-12 02:10:43,2026-05-13 02:10:43,1,53.65,3,Melbourne,303.24,1.0,Customer Service
ORD-102669,B2B-40989,2025-12-20 14:54:17,2026-01-02 14:54:17,2026-01-02 14:54:17,0,74.63,7,Perth,252.61,0.0,
ORD-102670,B2B-19402,2025-09-10 12:52:30,2025-09-17 12:52:30,2025-09-15 12:52:30,-2,55.36,7,Brisbane,198.91,0.0,
ORD-102671,B2B-89892,2025-08-10 15:25:14,2025-08-22 15:25:14,2025-08-24 15:25:14,2,60.7,3,Melbourne,259.72,0.0,
ORD-102672,B2B-51091,2026-03-12 22:10:47,2026-03-20 22:10:47,2026-03-20 22:10:47,0,80.98,3,Melbourne,632.83,0.0,
ORD-102673,B2B-98544,2026-07-19 19:00:44,2026-08-02 19:00:44,2026-08-02 19:00:44,0,55.47,7,Perth,332.42,0.0,
ORD-102674,B2B-11907,2025-12-16 13:20:46,2025-12-23 13:20:46,2025-12-23 13:20:46,0,79.71,7,Brisbane,272.23,0.0,
ORD-102675,B2B-99501,2026-07-03 18:12:47,2026-07-13 18:12:47,2026-07-15 18:12:47,2,80.78,3,Melbourne,643.12,0.0,
ORD-102676,B2B-37533,2026-01-29 15:47:52,2026-02-12 15:47:52,2026-02-14 15:47:52,2,84.77,3,Melbourne,626.0,0.0,
ORD-102677,B2B-8713,2026-02-28 10:09:15,2026-03-12 10:09:15,2026-03-15 10:09:15,3,47.47,3,Perth,254.25,0.0,
ORD-102678,B2B-36206,2025-12-18 19:23:19,2025-12-28 19:23:19,2025-12-23 19:23:19,-5,66.61,3,Perth,423.79,0.0,
ORD-102679,B2B-70116,2025-08-29 00:31:22,2025-09-12 00:31:22,2025-09-12 00:31:22,0,77.21,7,Brisbane,289.27,0.0,
ORD-102680,B2B-41329,2026-06-02 22:06:28,2026-06-14 22:06:28,2026-06-14 22:06:28,0,58.43,7,Adelaide,225.17,0.0,
ORD-102681,B2B-56377,2026-02-14 19:31:39,2026-02-22 19:31:39,2026-02-22 19:31:39,0,76.38,3,Perth,536.78,0.0,
ORD-102682,B2B-53943,2026-07-07 10:16:29,2026-07-14 10:16:29,2026-07-17 10:16:29,3,64.02,3,Melbourne,648.98,0.0,
ORD-102683,B2B-85628,2025-08-16 14:58:35,2025-08-30 14:58:35,2025-08-31 14:58:35,1,66.26,7,Brisbane,299.31,0.0,
ORD-102684,B2B-99105,2025-08-25 18:38:14,2025-09-03 18:38:14,2025-08-31 18:38:14,-3,65.94,3,Brisbane,503.69,0.0,
ORD-102685,B2B-5218,2026-01-29 07:22:08,2026-02-11 07:22:08,2026-02-12 07:22:08,1,75.07,3,Brisbane,370.92,0.0,
ORD-102686,B2B-54672,2026-03-19 11:27:51,2026-03-31 11:27:51,2026-04-03 11:27:51,3,80.22,3,Melbourne,550.57,0.0,
ORD-102687,B2B-31915,2026-06-02 14:23:52,2026-06-11 14:23:52,2026-06-11 14:23:52,0,59.12,7,Perth,291.96,0.0,
ORD-102688,B2B-38648,2025-11-28 20:31:54,2025-12-12 20:31:54,2025-12-14 20:31:54,2,39.9,3,Brisbane,104.04,0.0,
ORD-102689,B2B-69495,2025-12-17 14:28:21,2025-12-31 14:28:21,2025-12-30 14:28:21,-1,52.69,3,Adelaide,147.01,0.0,
ORD-102690,B2B-4727,2025-08-29 21:26:46,2025-09-11 21:26:46,2025-09-07 21:26:46,-4,81.19,7,Adelaide,619.93,0.0,
ORD-102691,B2B-9376,2026-02-26 14:41:27,2026-03-07 14:41:27,2026-03-06 14:41:27,-1,53.53,3,Perth,81.95,0.0,
ORD-102692,B2B-75641,2025-12-21 14:55:43,2025-12-28 14:55:43,2025-12-30 14:55:43,2,38.84,3,Adelaide,39.25,0.0,
ORD-102693,B2B-81641,2025-11-30 07:44:31,2025-12-11 07:44:31,2025-12-14 07:44:31,3,68.76,3,Melbourne,298.87,0.0,
ORD-102694,B2B-54672,2026-02-27 05:41:02,2026-03-09 05:41:02,2026-03-08 05:41:02,-1,65.4,3,Melbourne,550.57,0.0,
ORD-102695,B2B-80015,2026-04-27 00:54:12,2026-05-06 00:54:12,2026-05-05 00:54:12,-1,58.3,3,Perth,168.28,0.0,
ORD-102696,B2B-824,2026-03-25 02:47:51,2026-04-07 02:47:51,2026-04-08 02:47:51,1,50.62,7,Brisbane,210.68,0.0,
ORD-102697,B2B-43323,2025-11-03 03:33:43,2025-11-11 03:33:43,2025-11-11 03:33:43,0,77.85,7,Melbourne,593.06,0.0,
ORD-102698,B2B-96058,2025-12-02 02:48:16,2025-12-12 02:48:16,2025-12-12 02:48:16,0,57.41,7,Melbourne,216.57,0.0,
ORD-102699,B2B-69860,2025-10-08 17:30:43,2025-10-22 17:30:43,2025-10-19 17:30:43,-3,74.18,3,Melbourne,629.23,0.0,
ORD-102700,B2B-71321,2025-10-01 22:04:37,2025-10-14 22:04:37,2025-10-14 22:04:37,0,61.84,7,Melbourne,460.1,0.0,
ORD-102701,B2B-10240,2026-06-20 20:09:51,2026-06-30 20:09:51,2026-07-01 20:09:51,1,59.74,7,Perth,327.65,1.0,Late Delivery
ORD-102702,B2B-43536,2025-08-28 22:49:48,2025-09-06 22:49:48,2025-09-07 22:49:48,1,92.74,3,Melbourne,599.85,1.0,Late Delivery
ORD-102703,B2B-19595,2025-10-23 10:04:07,2025-11-04 10:04:07,2025-11-04 10:04:07,0,56.17,7,Brisbane,342.82,0.0,
ORD-102704,B2B-10603,2025-08-11 17:45:37,2025-08-22 17:45:37,2025-08-24 17:45:37,2,92.46,3,Brisbane,792.16,1.0,Customer Service
ORD-102705,B2B-45330,2025-09-13 09:17:16,2025-09-23 09:17:16,2025-09-24 09:17:16,1,64.94,3,Brisbane,371.39,0.0,
ORD-102706,B2B-75641,2025-10-18 19:33:04,2025-11-01 19:33:04,2025-11-01 19:33:04,0,59.63,3,Adelaide,39.25,0.0,
ORD-102707,B2B-52943,2026-06-11 20:46:30,2026-06-20 20:46:30,2026-06-16 20:46:30,-4,100.91,7,Melbourne,856.21,0.0,
ORD-102708,B2B-71281,2026-05-18 16:04:07,2026-05-25 16:04:07,2026-05-26 16:04:07,1,70.86,3,Adelaide,295.12,0.0,
ORD-102709,B2B-16719,2026-02-14 18:24:54,2026-02-25 18:24:54,2026-03-01 18:24:54,4,62.04,7,Perth,326.27,0.0,
ORD-102710,B2B-38826,2026-02-06 15:51:04,2026-02-19 15:51:04,2026-02-18 15:51:04,-1,74.34,7,Brisbane,536.49,0.0,
ORD-102711,B2B-6646,2026-07-09 13:19:46,2026-07-16 13:19:46,2026-07-15 13:19:46,-1,54.41,7,Melbourne,81.69,0.0,
ORD-102712,B2B-83863,2026-06-03 04:05:59,2026-06-14 04:05:59,2026-06-15 04:05:59,1,70.33,3,Perth,224.08,0.0,
ORD-102713,B2B-89458,2026-06-24 15:06:00,2026-07-08 15:06:00,2026-07-10 15:06:00,2,68.36,7,Adelaide,169.02,0.0,
ORD-102714,B2B-19402,2026-04-24 07:26:07,2026-05-07 07:26:07,2026-05-07 07:26:07,0,66.01,7,Brisbane,198.91,0.0,
ORD-102715,B2B-10100,2026-07-17 12:07:19,2026-07-30 12:07:19,2026-07-30 12:07:19,0,45.74,3,Perth,132.58,0.0,
ORD-102716,B2B-14370,2025-07-31 12:35:26,2025-08-12 12:35:26,2025-08-14 12:35:26,2,75.81,7,Brisbane,314.39,0.0,
ORD-102717,B2B-3029,2026-05-24 18:34:42,2026-06-07 18:34:42,2026-06-09 18:34:42,2,71.1,3,Adelaide,244.75,0.0,
ORD-102718,B2B-41230,2026-07-21 08:52:14,2026-08-04 08:52:14,2026-08-04 08:52:14,0,40.77,3,Adelaide,106.34,0.0,
ORD-102719,B2B-24909,2026-03-14 06:10:39,2026-03-21 06:10:39,2026-03-24 06:10:39,3,73.92,3,Melbourne,303.24,0.0,
ORD-102720,B2B-16829,2026-06-25 17:01:20,2026-07-04 17:01:20,2026-07-07 17:01:20,3,53.38,3,Melbourne,128.6,0.0,
ORD-102721,B2B-47096,2025-08-11 05:48:48,2025-08-19 05:48:48,2025-08-18 05:48:48,-1,64.16,3,Brisbane,91.69,0.0,
ORD-102722,B2B-13933,2025-10-23 18:52:19,2025-11-05 18:52:19,2025-11-06 18:52:19,1,66.31,3,Adelaide,265.59,1.0,Late Delivery
ORD-102723,B2B-5963,2025-08-27 15:58:56,2025-09-09 15:58:56,2025-09-07 15:58:56,-2,77.97,3,Brisbane,539.47,0.0,
ORD-102724,B2B-70880,2026-03-13 11:35:40,2026-03-22 11:35:40,2026-03-22 11:35:40,0,75.88,3,Brisbane,644.27,0.0,
ORD-102725,B2B-40178,2026-06-01 16:49:56,2026-06-12 16:49:56,2026-06-09 16:49:56,-3,68.35,3,Melbourne,294.57,0.0,
ORD-102726,B2B-99069,2025-09-14 19:33:52,2025-09-28 19:33:52,2025-09-29 19:33:52,1,72.99,3,Brisbane,505.28,0.0,
ORD-102727,B2B-29564,2026-03-06 17:45:00,2026-03-15 17:45:00,2026-03-18 17:45:00,3,55.9,3,Adelaide,179.99,1.0,Late Delivery
ORD-102728,B2B-68926,2025-09-16 20:23:04,2025-09-27 20:23:04,2025-09-26 20:23:04,-1,50.23,3,Brisbane,258.66,0.0,
ORD-102729,B2B-86845,2025-11-22 08:58:57,2025-12-04 08:58:57,2025-12-07 08:58:57,3,57.79,3,Melbourne,198.3,0.0,
ORD-102730,B2B-68135,2025-11-03 11:58:14,2025-11-11 11:58:14,2025-11-11 11:58:14,0,93.62,7,Brisbane,706.94,0.0,
ORD-102731,B2B-93002,2026-07-05 04:22:36,2026-07-18 04:22:36,2026-07-21 04:22:36,3,65.29,3,Brisbane,216.77,1.0,Late Delivery
ORD-102732,B2B-83562,2025-10-27 22:08:16,2025-11-07 22:08:16,2025-11-09 22:08:16,2,63.71,7,Brisbane,229.29,0.0,
ORD-102733,B2B-18191,2025-09-20 07:00:56,2025-09-27 07:00:56,2025-09-28 07:00:56,1,58.65,3,Adelaide,239.43,0.0,
ORD-102734,B2B-91425,2026-03-26 13:21:37,2026-04-06 13:21:37,2026-04-07 13:21:37,1,85.28,3,Brisbane,396.55,0.0,
ORD-102735,B2B-35806,2026-04-11 10:33:34,2026-04-25 10:33:34,2026-04-21 10:33:34,-4,63.18,3,Adelaide,167.05,0.0,
ORD-102736,B2B-21097,2026-04-02 17:27:57,2026-04-14 17:27:57,2026-04-14 17:27:57,0,58.77,3,Melbourne,138.29,0.0,
ORD-102737,B2B-62271,2025-11-16 07:50:19,2025-11-24 07:50:19,2025-11-24 07:50:19,0,67.5,7,Melbourne,288.22,0.0,
ORD-102738,B2B-30729,2026-01-18 07:27:24,2026-02-01 07:27:24,2026-02-01 07:27:24,0,76.12,3,Melbourne,556.38,0.0,
ORD-102739,B2B-48337,2025-09-27 02:26:43,2025-10-05 02:26:43,2025-10-05 02:26:43,0,62.29,3,Perth,217.85,0.0,
ORD-102740,B2B-39734,2026-03-26 02:19:28,2026-04-03 02:19:28,2026-04-06 02:19:28,3,84.28,3,Melbourne,599.79,0.0,
ORD-102741,B2B-5218,2025-09-11 11:02:18,2025-09-20 11:02:18,2025-09-20 11:02:18,0,81.9,3,Brisbane,370.92,0.0,
ORD-102742,B2B-41024,2026-03-06 04:42:09,2026-03-14 04:42:09,2026-03-14 04:42:09,0,83.31,3,Brisbane,433.53,0.0,
ORD-102743,B2B-58412,2026-02-21 23:29:27,2026-03-03 23:29:27,2026-03-02 23:29:27,-1,80.47,7,Adelaide,543.27,0.0,
ORD-102744,B2B-18221,2025-12-24 17:21:32,2026-01-03 17:21:32,2026-01-04 17:21:32,1,49.62,3,Perth,348.44,0.0,
ORD-102745,B2B-96058,2026-01-01 15:26:46,2026-01-10 15:26:46,2026-01-10 15:26:46,0,62.4,7,Melbourne,216.57,0.0,
ORD-102746,B2B-73101,2025-09-08 03:54:31,2025-09-15 03:54:31,2025-09-10 03:54:31,-5,78.63,3,Melbourne,574.65,0.0,
